id,ranking_score,agent_id,geography_name,sq_meters,price,year_of_construction,floor,subtype,rooms,no_of_bathrooms,no_of_wc,ad_type,living_rooms,kitchens,balcony_area,lux_home,new_development,garage,furnished,preserved,investment,unfinished,heating_under_floor,renovated,requires_renovation,airy,bright,painted,garden,ac,storage,balcony,internal_stairs,view,secure_door,penthouse,alarm,corner,holiday_home,student_home,night_power,neoclassic,double_glass,for_commercial_use,fireplace,elevator,satellite,solar_heater,attic,pool,playroom
35137177,61.8,8155.0,northern sub,100,360000,2010,0,apartment,2,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35137188,68.9,8155.0,northern sub,97,480000,2010,1,apartment,2,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35137204,54.2,8155.0,northern sub,210,1150000,2010,2,apartment,3,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35137207,69.5,8155.0,northern sub,200,880000,2010,0,maisonette,4,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35137222,50.3,8155.0,northern sub,280,1400000,2010,0,maisonette,3,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35144765,50.2,9252.0,northern sub,600,1400000,2010,0,detached,5,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35162716,144.0,8123.0,northern sub,650,1200000,1987,0,detached,5,4,2,simple,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
42936388,156.0,11166.0,northern sub,370,1200000,1996,0,maisonette,4,4,2,simple,2,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0
42936880,122.0,14680.0,northern sub,370,1200000,0,1,maisonette,5,5,2,simple,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35176540,50.4,8155.0,northern sub,227,1150000,2011,1,apartment,3,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42939889,119.2,13526.0,northern sub,700,1700000,1962,3,detached,7,5,0,simple,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
35181712,107.3,9759.0,northern sub,370,3900000,1972,0,detached,4,3,2,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
35182532,51.8,8155.0,northern sub,320,1500000,2011,0,maisonette,5,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35182545,59.2,8155.0,northern sub,365,1750000,2011,0,maisonette,5,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42940100,167.7,8123.0,northern sub,730,1400000,1982,0,detached,5,5,2,simple,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
35182593,51.1,8155.0,northern sub,161,560000,1980,1,apartment,3,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35187902,64.7,8155.0,northern sub,237,1300000,2010,0,apartment,3,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35189089,142.4,8123.0,northern sub,340,1300000,2005,2,maisonette,5,4,1,simple,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
35201857,114.3,9759.0,northern sub,300,750000,1990,0,maisonette,4,3,1,simple,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
35202009,136.3,9759.0,northern sub,190,380000,1993,2,apartment,3,2,1,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
42945750,134.4,10759.0,northern sub,420,900000,2006,0,apartment,3,4,1,simple,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
35213919,121.4,9759.0,northern sub,480,1180000,2004,0,detached,5,5,1,simple,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
42945932,145.5,11166.0,northern sub,640,1700000,1961,0,detached,8,4,2,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1
35220339,72.2,8155.0,northern sub,150,600000,2007,2,apartment,3,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42214692,130.4,16754.0,northern sub,145,350000,2003,0,apartment,3,2,1,simple,1,1,60,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0
42215801,134.5,9252.0,northern sub,570,1500000,2009,0,detached,5,4,1,star,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1
42219095,102.4,13037.0,northern sub,285,1050000,2017,0,maisonette,0,0,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42224703,98.5,7016.0,northern sub,255,350000,1990,1,apartment,3,2,1,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
42239647,156.7,12594.0,northern sub,253,390000,1990,0,maisonette,3,3,1,simple,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
42248131,73.2,6350.0,northern sub,244,690000,1958,0,detached,5,3,1,simple,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
42254549,139.7,18437.0,northern sub,430,1100000,2006,0,maisonette,4,7,0,simple,0,0,100,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
42259657,146.1,10961.0,northern sub,400,890000,2002,0,detached,4,4,2,simple,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1
42269048,71.4,7016.0,northern sub,490,650000,1979,0,villa,4,1,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42269273,121.0,14007.0,northern sub,320,690000,1960,0,detached,4,3,1,up,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42300146,99.3,9960.0,northern sub,250,525000,2008,0,maisonette,4,3,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1
42312508,74.5,8233.0,northern sub,650,600000,1967,0,detached,5,0,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42325777,133.0,10113.0,northern sub,450,750000,1990,0,detached,4,2,1,simple,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
42331261,73.7,8233.0,northern sub,480,650000,1979,0,detached,3,0,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
42335514,165.5,13763.0,northern sub,225,490000,1985,1,apartment,3,2,1,simple,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1
42338361,169.6,12423.0,northern sub,280,1250000,1973,0,detached,4,2,1,premium,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
42339161,167.0,12423.0,northern sub,280,680000,2007,0,apartment,5,3,1,premium,3,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
42339176,129.4,12423.0,northern sub,550,1800000,2016,0,maisonette,6,6,1,simple,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
42339430,167.3,12423.0,northern sub,520,1500000,1994,0,detached,7,5,2,premium,2,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1
42339435,168.6,12423.0,northern sub,260,700000,1994,0,maisonette,4,3,1,simple,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1
42339441,160.8,12423.0,northern sub,260,675000,1994,2,apartment,3,2,1,simple,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
42339477,165.7,12423.0,northern sub,1000,3000000,2006,0,detached,8,8,2,simple,0,2,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1
42339615,165.2,12423.0,northern sub,680,1300000,1990,0,detached,7,6,1,simple,4,5,40,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
42339712,142.0,12423.0,northern sub,380,900000,1990,0,detached,5,5,2,simple,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1
42339725,162.5,12423.0,northern sub,980,3000000,2007,0,detached,11,8,2,premium,6,4,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1
42339816,167.5,12423.0,northern sub,420,750000,2004,3,maisonette,5,5,1,simple,2,2,100,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
42339851,155.8,12423.0,northern sub,420,1190000,2000,0,maisonette,3,3,1,simple,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42339853,146.9,12423.0,northern sub,370,2000000,2008,0,maisonette,4,3,1,simple,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
42339890,155.0,12423.0,northern sub,380,2800000,2008,2,maisonette,4,3,1,simple,3,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
42340062,94.2,16112.0,northern sub,650,620000,1970,0,detached,5,2,4,simple,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1
42342700,160.6,12423.0,northern sub,155,600000,2010,1,apartment,3,2,1,simple,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42342711,160.5,12423.0,northern sub,820,1500000,2010,0,detached,8,6,3,simple,3,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
42342764,158.7,12423.0,northern sub,260,700000,1980,0,detached,5,3,1,premium,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
42343006,162.3,12423.0,northern sub,480,650000,1979,0,detached,5,4,1,simple,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
42343058,169.2,12423.0,northern sub,230,750000,1995,2,apartment,3,2,1,simple,3,1,80,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42343086,158.0,12423.0,northern sub,2200,5500000,2015,0,detached,7,6,9,simple,4,3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
42343202,131.3,12423.0,northern sub,250,1000000,1975,0,detached,6,3,0,simple,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42343208,157.9,12423.0,northern sub,360,1700000,1996,0,detached,4,3,1,simple,2,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1
42343277,150.7,12423.0,northern sub,147,300000,1983,3,apartment,3,2,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
42343425,156.0,12423.0,northern sub,330,550000,2009,0,maisonette,5,4,1,simple,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1
42343431,164.0,12423.0,northern sub,361,880000,2015,0,maisonette,4,4,1,star,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1
42343488,166.0,12423.0,northern sub,195,900000,2010,0,apartment,4,3,1,premium,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
42343502,166.5,12423.0,northern sub,580,1100000,1991,0,detached,6,5,2,simple,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1
42343536,156.7,12423.0,northern sub,240,420000,2001,1,maisonette,4,3,1,simple,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42343613,157.0,12423.0,northern sub,290,1250000,2009,0,maisonette,3,2,1,simple,2,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
42343615,169.5,12423.0,northern sub,490,920000,2009,0,maisonette,5,3,2,premium,0,2,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
42343616,152.0,12423.0,northern sub,330,650000,1990,0,maisonette,4,3,1,simple,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
42343645,156.0,12423.0,northern sub,270,730000,1970,0,maisonette,5,3,2,simple,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
42343650,149.9,12423.0,northern sub,370,3000000,1972,0,detached,3,3,1,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42343654,123.9,12423.0,northern sub,230,750000,1990,2,apartment,4,2,1,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42343657,144.3,12423.0,northern sub,260,900000,2007,3,maisonette,5,4,1,simple,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0
42343669,151.1,12423.0,northern sub,280,550000,1990,0,maisonette,3,3,0,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
42343673,142.5,12423.0,northern sub,395,2500000,2007,0,detached,1,1,0,simple,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
42343676,164.4,12423.0,northern sub,225,660000,2010,0,maisonette,5,2,1,simple,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
42343689,151.5,12423.0,northern sub,185,380000,1992,3,apartment,3,2,1,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42343693,160.0,12423.0,northern sub,300,620000,2012,0,maisonette,4,3,2,simple,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
42343694,129.6,12423.0,northern sub,300,1200000,2004,0,maisonette,4,3,1,simple,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42343698,153.9,12423.0,northern sub,240,450000,1985,1,apartment,3,2,1,simple,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
42343747,134.6,12423.0,northern sub,310,1200000,2008,0,detached,4,3,1,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1
42343759,137.2,12423.0,northern sub,220,650000,2012,1,maisonette,3,2,1,simple,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
42343766,161.8,12423.0,northern sub,245,1100000,2009,2,maisonette,4,2,1,premium,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
42343784,159.9,12423.0,northern sub,400,900000,2006,0,maisonette,4,2,2,simple,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
42343917,126.5,12423.0,northern sub,170,580000,2011,0,maisonette,3,2,1,simple,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42343939,163.7,12423.0,northern sub,520,1800000,1998,0,maisonette,4,4,1,premium,0,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1
42343966,158.7,12423.0,northern sub,150,480000,2008,1,apartment,3,2,1,simple,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
42343987,125.9,12423.0,northern sub,300,650000,1980,0,maisonette,3,2,1,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42344064,151.3,12423.0,northern sub,450,670000,2000,0,maisonette,3,3,2,premium,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1
42344071,162.8,12423.0,northern sub,470,1200000,2000,0,detached,6,4,1,simple,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
42344230,156.0,12423.0,northern sub,550,900000,1998,0,maisonette,5,5,1,simple,2,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1
42344524,147.4,12423.0,northern sub,116,390000,2012,1,apartment,3,2,1,simple,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42344644,160.1,12423.0,northern sub,210,720000,2012,2,apartment,4,3,1,simple,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
42344649,159.0,12423.0,northern sub,250,700000,2012,0,maisonette,4,3,1,simple,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
42344651,154.0,12423.0,northern sub,210,700000,2012,0,maisonette,4,3,1,simple,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1
42344670,151.4,12423.0,northern sub,300,800000,2008,0,maisonette,4,2,1,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42344712,141.6,12423.0,northern sub,310,900000,1995,0,maisonette,4,4,1,simple,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
42344737,154.5,12423.0,northern sub,640,1000000,1975,0,detached,1,6,3,simple,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42344747,141.7,12423.0,northern sub,500,2200000,1975,0,detached,5,3,2,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
42344798,134.5,12423.0,northern sub,800,1900000,1985,0,detached,7,4,2,simple,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
42344808,160.0,12423.0,northern sub,550,1550000,2005,0,detached,6,4,2,premium,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1
42344892,158.0,12423.0,northern sub,780,2400000,2005,0,detached,7,4,2,simple,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1
42344935,160.7,12423.0,northern sub,450,2100000,2001,0,detached,5,3,1,simple,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1
42344966,147.0,12423.0,northern sub,950,3000000,1980,0,detached,8,4,6,simple,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
42344969,148.5,12423.0,northern sub,950,3000000,1980,0,detached,8,4,6,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
42344992,133.1,12423.0,northern sub,500,1500000,2011,0,detached,5,3,1,simple,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42345004,147.7,12423.0,northern sub,490,1500000,1974,0,detached,4,3,1,premium,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
42345009,136.0,12423.0,northern sub,290,1050000,2012,0,maisonette,5,4,1,simple,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
42345022,147.7,12423.0,northern sub,240,580000,1995,0,maisonette,4,3,1,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
42345030,145.7,12423.0,northern sub,450,1100000,2012,0,maisonette,4,3,2,simple,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42345122,156.1,12423.0,northern sub,650,2000000,1996,0,maisonette,4,3,2,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1
42345126,162.8,12423.0,northern sub,530,950000,2001,0,maisonette,4,3,2,simple,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
42345132,137.4,12423.0,northern sub,500,770000,2008,0,detached,4,4,1,simple,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1
